Time,PressureIn,PressureOut,PressureDifference
2022-05-26 14:18:06.356,0.27,-0.11,-0.38
2022-05-26 14:18:16.370,0.23,-0.11,-0.34
2022-05-26 14:18:26.385,0.27,-0.11,-0.38
2022-05-26 14:18:36.399,0.27,-0.11,-0.38
2022-05-26 14:18:46.414,0.27,-0.11,-0.38
2022-05-26 14:18:56.428,0.27,-0.11,-0.38
2022-05-26 14:19:06.446,0.27,-0.11,-0.38
2022-05-26 14:19:16.461,0.27,-0.11,-0.38
2022-05-26 14:19:26.475,0.27,-0.11,-0.38
2022-05-26 14:19:36.490,0.27,-0.11,-0.38
2022-05-26 14:19:46.505,0.27,-0.11,-0.38
2022-05-26 14:19:56.519,0.27,-0.11,-0.38
2022-05-26 14:20:06.534,0.23,-0.11,-0.34
2022-05-26 14:20:16.548,0.27,-0.11,-0.38
2022-05-26 14:20:26.564,0.27,-0.11,-0.38
2022-05-26 14:20:36.579,0.27,-0.11,-0.38
2022-05-26 14:20:46.593,0.23,-0.11,-0.34
2022-05-26 14:20:56.608,0.23,-0.11,-0.34
2022-05-26 14:21:06.626,0.23,-0.11,-0.34
2022-05-26 14:21:16.641,0.23,-0.11,-0.34
2022-05-26 14:21:26.655,0.23,-0.15,-0.38
2022-05-26 14:21:36.670,0.23,-0.11,-0.34
2022-05-26 14:21:46.684,0.27,-0.11,-0.38
2022-05-26 14:21:56.699,0.27,-0.11,-0.38
2022-05-26 14:22:06.714,0.27,-0.11,-0.38
2022-05-26 14:22:16.728,0.27,-0.11,-0.38
2022-05-26 14:22:26.743,0.27,-0.11,-0.38
2022-05-26 14:22:36.758,0.27,-0.08,-0.34
2022-05-26 14:22:46.773,0.23,-0.11,-0.34
2022-05-26 14:22:56.788,0.31,-0.11,-0.42
2022-05-26 14:23:06.806,0.27,-0.11,-0.38
2022-05-26 14:23:16.825,0.23,-0.11,-0.34
2022-05-26 14:23:26.837,0.27,-0.11,-0.38
2022-05-26 14:23:36.852,0.27,-0.11,-0.38
2022-05-26 14:23:46.867,0.27,-0.11,-0.38
2022-05-26 14:23:56.881,0.23,-0.11,-0.34
2022-05-26 14:24:06.896,0.23,-0.15,-0.38
2022-05-26 14:24:16.910,0.27,-0.15,-0.42
2022-05-26 14:24:26.932,0.27,-0.11,-0.38
2022-05-26 14:24:36.946,0.27,-0.11,-0.38
2022-05-26 14:24:46.961,0.27,-0.15,-0.42
2022-05-26 14:24:56.976,0.27,-0.11,-0.38
2022-05-26 14:25:06.994,0.27,-0.11,-0.38
2022-05-26 14:25:17.008,0.27,-0.11,-0.38
2022-05-26 14:25:27.023,0.23,-0.11,-0.34
2022-05-26 14:25:37.037,0.27,-0.11,-0.38
2022-05-26 14:25:47.052,0.27,-0.11,-0.38
2022-05-26 14:25:57.057,0.23,-0.15,-0.38
2022-05-26 14:26:07.074,0.23,-0.15,-0.38
2022-05-26 14:26:17.089,0.27,-0.11,-0.38
2022-05-26 14:26:27.103,0.23,-0.11,-0.34
2022-05-26 14:26:37.122,0.23,-0.11,-0.34
2022-05-26 14:26:47.136,0.23,-0.11,-0.34
2022-05-26 14:26:57.158,0.23,-0.11,-0.34
2022-05-26 14:27:07.176,0.23,-0.11,-0.34
2022-05-26 14:27:17.175,0.27,-0.15,-0.42
2022-05-26 14:27:27.207,0.27,-0.11,-0.38
2022-05-26 14:27:37.222,0.27,-0.11,-0.38
2022-05-26 14:27:47.236,0.23,-0.11,-0.34
2022-05-26 14:27:57.251,0.27,-0.11,-0.38
2022-05-26 14:28:07.265,0.23,-0.08,-0.31
2022-05-26 14:28:17.280,0.23,-0.15,-0.38
2022-05-26 14:28:27.295,0.27,-0.11,-0.38
2022-05-26 14:28:37.309,0.23,-0.11,-0.34
2022-05-26 14:28:47.325,0.23,-0.15,-0.38
2022-05-26 14:28:57.340,0.23,-0.11,-0.34
2022-05-26 14:29:07.358,0.27,-0.11,-0.38
2022-05-26 14:29:17.373,0.27,-0.15,-0.42
2022-05-26 14:29:27.387,0.23,-0.11,-0.34
2022-05-26 14:29:37.400,0.23,-0.11,-0.34
2022-05-26 14:29:47.414,0.27,-0.11,-0.38
2022-05-26 14:29:57.429,0.27,-0.11,-0.38
2022-05-26 14:30:07.443,0.27,-0.11,-0.38
2022-05-26 14:30:17.458,0.23,-0.11,-0.34
2022-05-26 14:30:27.472,0.23,-0.15,-0.38
2022-05-26 14:30:37.478,0.23,-0.11,-0.34
2022-05-26 14:30:47.493,0.27,-0.08,-0.34
2022-05-26 14:30:57.507,0.27,-0.11,-0.38
2022-05-26 14:31:07.528,0.27,-0.11,-0.38
2022-05-26 14:31:17.533,0.23,-0.11,-0.34
2022-05-26 14:31:27.547,0.23,-0.11,-0.34
2022-05-26 14:31:37.563,0.27,-0.11,-0.38
2022-05-26 14:31:47.578,0.23,-0.11,-0.34
2022-05-26 14:31:57.585,0.19,-0.15,-0.34
2022-05-26 14:32:07.598,0.23,-0.15,-0.38
2022-05-26 14:32:17.612,0.23,-0.11,-0.34
2022-05-26 14:32:27.627,0.23,-0.15,-0.38
2022-05-26 14:32:37.642,0.27,-0.11,-0.38
2022-05-26 14:32:47.656,0.27,-0.11,-0.38
2022-05-26 14:32:57.671,0.27,-0.11,-0.38
2022-05-26 14:33:07.689,0.23,-0.11,-0.34
2022-05-26 14:33:17.704,0.23,-0.11,-0.34
2022-05-26 14:33:27.719,0.27,-0.11,-0.38
2022-05-26 14:33:37.734,0.23,-0.11,-0.34
2022-05-26 14:33:47.749,0.27,-0.11,-0.38
2022-05-26 14:33:57.763,0.23,-0.11,-0.34
2022-05-26 14:34:07.778,0.27,-0.11,-0.38
2022-05-26 14:34:17.792,0.23,-0.11,-0.34
2022-05-26 14:34:27.807,0.23,-0.11,-0.34
2022-05-26 14:34:37.821,0.23,-0.15,-0.38
2022-05-26 14:34:47.836,0.27,-0.11,-0.38
2022-05-26 14:34:57.851,0.27,-0.15,-0.42
2022-05-26 14:35:07.874,0.19,-0.11,-0.3
2022-05-26 14:35:17.888,0.23,-0.11,-0.34
2022-05-26 14:35:27.903,0.27,-0.11,-0.38
2022-05-26 14:35:37.917,0.27,-0.11,-0.38
2022-05-26 14:35:47.932,0.23,-0.11,-0.34
2022-05-26 14:35:57.946,0.23,-0.11,-0.34
2022-05-26 14:36:07.961,0.27,-0.11,-0.38
2022-05-26 14:36:17.975,0.23,-0.11,-0.34
2022-05-26 14:36:27.990,0.23,-0.15,-0.38
2022-05-26 14:36:38.005,0.23,-0.11,-0.34
2022-05-26 14:36:48.019,0.27,-0.11,-0.38
2022-05-26 14:36:58.034,0.23,-0.11,-0.34
2022-05-26 14:37:08.051,0.19,-0.15,-0.34
2022-05-26 14:37:18.066,0.23,-0.11,-0.34
2022-05-26 14:37:28.080,0.23,-0.11,-0.34
2022-05-26 14:37:38.095,0.23,-0.11,-0.34
2022-05-26 14:37:48.109,0.27,-0.11,-0.38
2022-05-26 14:37:58.124,0.23,-0.11,-0.34
2022-05-26 14:38:08.138,0.27,-0.11,-0.38
2022-05-26 14:38:18.153,0.23,-0.11,-0.34
2022-05-26 14:38:28.167,0.27,-0.15,-0.42
2022-05-26 14:38:38.182,0.27,-0.11,-0.38
2022-05-26 14:38:48.196,0.23,-0.11,-0.34
2022-05-26 14:38:58.211,0.23,-0.15,-0.38
2022-05-26 14:39:08.229,0.23,-0.11,-0.34
2022-05-26 14:39:18.243,0.27,-0.11,-0.38
2022-05-26 14:39:28.258,0.23,-0.11,-0.34
2022-05-26 14:39:38.272,0.27,-0.11,-0.38
2022-05-26 14:39:48.287,0.27,-0.11,-0.38
2022-05-26 14:39:58.301,0.23,-0.11,-0.34
2022-05-26 14:40:08.316,0.27,-0.11,-0.38
2022-05-26 14:40:18.330,0.27,-0.11,-0.38
2022-05-26 14:40:28.345,0.27,-0.11,-0.38
2022-05-26 14:40:38.359,0.27,-0.11,-0.38
2022-05-26 14:40:48.374,0.23,-0.11,-0.34
2022-05-26 14:40:58.388,0.27,-0.11,-0.38
2022-05-26 14:41:08.407,0.27,-0.11,-0.38
2022-05-26 14:41:18.422,0.27,-0.11,-0.38
2022-05-26 14:41:28.437,0.23,-0.11,-0.34
2022-05-26 14:41:38.451,0.23,-0.11,-0.34
2022-05-26 14:41:48.466,0.27,-0.11,-0.38
2022-05-26 14:41:58.480,0.27,-0.11,-0.38
2022-05-26 14:42:08.495,0.27,-0.11,-0.38
2022-05-26 14:42:18.509,0.27,-0.11,-0.38
2022-05-26 14:42:28.524,0.27,-0.11,-0.38
2022-05-26 14:42:38.539,0.27,-0.11,-0.38
2022-05-26 14:42:48.553,0.27,-0.11,-0.38
2022-05-26 14:42:58.568,0.27,-0.11,-0.38
2022-05-26 14:43:08.587,0.27,-0.15,-0.42
2022-05-26 14:43:18.601,0.23,-0.11,-0.34
2022-05-26 14:43:28.616,0.23,-0.11,-0.34
2022-05-26 14:43:38.630,0.23,-0.11,-0.34
2022-05-26 14:43:48.645,0.23,-0.11,-0.34
2022-05-26 14:43:58.659,0.23,-0.11,-0.34
2022-05-26 14:44:08.674,0.23,-0.11,-0.34
2022-05-26 14:44:18.689,0.23,-0.11,-0.34
2022-05-26 14:44:28.703,0.27,-0.11,-0.38
2022-05-26 14:44:38.717,0.23,-0.11,-0.34
2022-05-26 14:44:48.732,0.27,-0.08,-0.34
2022-05-26 14:44:58.752,0.27,-0.11,-0.38
2022-05-26 14:45:08.771,0.27,-0.11,-0.38
2022-05-26 14:45:18.785,0.27,-0.11,-0.38
2022-05-26 14:45:28.800,0.27,-0.11,-0.38
2022-05-26 14:45:38.814,0.27,-0.11,-0.38
2022-05-26 14:45:48.829,0.27,-0.11,-0.38
2022-05-26 14:45:58.843,0.23,-0.11,-0.34
2022-05-26 14:46:08.858,0.27,-0.11,-0.38
2022-05-26 14:46:18.872,0.23,-0.11,-0.34
2022-05-26 14:46:28.887,0.23,-0.11,-0.34
2022-05-26 14:46:38.902,0.23,-0.11,-0.34
2022-05-26 14:46:48.916,0.27,-0.11,-0.38
2022-05-26 14:46:58.931,0.27,-0.11,-0.38
2022-05-26 14:47:08.949,0.23,-0.11,-0.34
2022-05-26 14:47:18.964,0.23,-0.11,-0.34
2022-05-26 14:47:28.978,0.27,-0.11,-0.38
2022-05-26 14:47:38.993,0.23,-0.11,-0.34
2022-05-26 14:47:49.007,0.23,-0.11,-0.34
2022-05-26 14:47:59.022,0.27,-0.15,-0.42
2022-05-26 14:48:09.036,0.27,-0.11,-0.38
2022-05-26 14:48:19.051,0.23,-0.11,-0.34
2022-05-26 14:48:29.065,0.23,-0.11,-0.34
2022-05-26 14:48:39.080,0.23,-0.11,-0.34
2022-05-26 14:48:49.095, PAUSE 
2022-05-26 14:48:59.109,0.27,-0.11,-0.38
2022-05-26 14:49:09.128, PAUSE 
2022-05-26 14:49:19.144,0.31,-0.08,-0.38
2022-05-26 14:49:29.158,0.31,-0.11,-0.42
2022-05-26 14:49:39.173,0.31,-0.08,-0.38
2022-05-26 14:49:49.187,0.27,-0.11,-0.38
2022-05-26 14:49:59.202,0.31,-0.11,-0.42
2022-05-26 14:50:09.216,0.31,-0.08,-0.38
2022-05-26 14:50:19.231,0.27,-0.11,-0.38
2022-05-26 14:50:29.245, PAUSE 
2022-05-26 14:50:39.260,0.31,-0.08,-0.38
2022-05-26 14:50:49.274,0.31,-0.11,-0.42
2022-05-26 14:50:59.289,0.31,-0.08,-0.38
2022-05-26 14:51:09.307,0.27,-0.11,-0.38
2022-05-26 14:51:19.322,0.31,-0.11,-0.42
2022-05-26 14:51:29.336,0.31,-0.08,-0.38
2022-05-26 14:51:39.351,0.27,-0.11,-0.38
2022-05-26 14:51:49.366,0.31,-0.08,-0.38
2022-05-26 14:51:59.381,0.31,-0.11,-0.42
2022-05-26 14:52:09.395,0.27,-0.11,-0.38
2022-05-26 14:52:19.410,0.31,-0.11,-0.42
2022-05-26 14:52:29.424,0.31,-0.11,-0.42
2022-05-26 14:52:39.439,0.35,-0.08,-0.42
2022-05-26 14:52:49.453,0.27,-0.08,-0.34
2022-05-26 14:52:59.468,0.31,-0.08,-0.38
2022-05-26 14:53:09.487,0.27,-0.11,-0.38
2022-05-26 14:53:19.502,0.31,-0.11,-0.42
2022-05-26 14:53:29.516,0.31,-0.08,-0.38
2022-05-26 14:53:39.531,0.31,-0.11,-0.42
2022-05-26 14:53:49.545,0.31,-0.08,-0.38
2022-05-26 14:53:59.560,0.27,-0.11,-0.38
2022-05-26 14:54:09.574,0.31,-0.11,-0.42
2022-05-26 14:54:19.589,0.31,-0.11,-0.42
2022-05-26 14:54:29.603,0.27,-0.08,-0.34
2022-05-26 14:54:39.618,0.31,-0.11,-0.42
2022-05-26 14:54:49.633,0.27,-0.11,-0.38
2022-05-26 14:54:59.647,0.31,-0.11,-0.42
2022-05-26 14:55:09.666,0.27,-0.08,-0.34
2022-05-26 14:55:19.681,0.31,-0.08,-0.38
2022-05-26 14:55:29.696,0.31,-0.08,-0.38
2022-05-26 14:55:39.710,0.27,-0.08,-0.34
2022-05-26 14:55:49.725,0.27,-0.11,-0.38
2022-05-26 14:55:59.739,0.31,-0.11,-0.42
2022-05-26 14:56:09.754,0.31,-0.11,-0.42
2022-05-26 14:56:19.768,0.31,-0.08,-0.38
2022-05-26 14:56:29.783,0.27,-0.08,-0.34
2022-05-26 14:56:39.797,0.31,-0.11,-0.42
2022-05-26 14:56:49.812,0.31,-0.08,-0.38
2022-05-26 14:56:59.826,0.31,-0.11,-0.42
2022-05-26 14:57:09.844,0.31,-0.11,-0.42
2022-05-26 14:57:19.859,0.31,-0.11,-0.42
2022-05-26 14:57:29.874,0.31,-0.11,-0.42
2022-05-26 14:57:39.888,0.31,-0.11,-0.42
2022-05-26 14:57:49.903,0.31,-0.11,-0.42
2022-05-26 14:57:59.917,0.31,-0.08,-0.38
2022-05-26 14:58:09.932,0.27,-0.08,-0.34
2022-05-26 14:58:19.946,0.31,-0.08,-0.38
2022-05-26 14:58:29.961,0.31,-0.08,-0.38
2022-05-26 14:58:39.975,0.31,-0.11,-0.42
2022-05-26 14:58:49.990,0.31,-0.08,-0.38
2022-05-26 14:59:00.004,0.31,-0.08,-0.38
2022-05-26 14:59:10.023,0.31,-0.11,-0.42
2022-05-26 14:59:20.038,0.31,-0.11,-0.42
2022-05-26 14:59:30.052,0.27,-0.11,-0.38
2022-05-26 14:59:40.067,0.31,-0.11,-0.42
2022-05-26 14:59:50.082,0.27,-0.11,-0.38
2022-05-26 15:00:00.097,0.27,-0.08,-0.34
2022-05-26 15:00:10.111,0.27,-0.11,-0.38
2022-05-26 15:00:20.126,0.31,-0.08,-0.38
2022-05-26 15:00:30.140,0.27,-0.08,-0.34
2022-05-26 15:00:40.155,0.27,-0.11,-0.38
2022-05-26 15:00:50.169,0.27,-0.11,-0.38
2022-05-26 15:01:00.184,0.31,-0.08,-0.38
2022-05-26 15:01:10.199,0.31,-0.08,-0.38
2022-05-26 15:01:20.214,0.27,-0.08,-0.34
2022-05-26 15:01:30.229,0.31,-0.11,-0.42
2022-05-26 15:01:40.243,0.31,-0.08,-0.38
2022-05-26 15:01:50.259,0.31,-0.08,-0.38
2022-05-26 15:02:00.274,0.31,-0.11,-0.42
2022-05-26 15:02:10.289,0.27,-0.11,-0.38
2022-05-26 15:02:20.303,0.31,-0.11,-0.42
2022-05-26 15:02:30.318,0.27,-0.11,-0.38
2022-05-26 15:02:40.332,0.27,-0.11,-0.38
2022-05-26 15:02:50.347,0.31,-0.08,-0.38
2022-05-26 15:03:00.361,0.27,-0.11,-0.38
2022-05-26 15:03:10.379,0.31,-0.08,-0.38
2022-05-26 15:03:20.394,0.27,-0.08,-0.34
2022-05-26 15:03:30.408,0.27,-0.11,-0.38
2022-05-26 15:03:40.423,0.31,-0.08,-0.38
2022-05-26 15:03:50.438,0.31,-0.08,-0.38
2022-05-26 15:04:00.452,0.31,-0.08,-0.38
2022-05-26 15:04:10.467,0.27,-0.08,-0.34
2022-05-26 15:04:20.481,0.31,-0.08,-0.38
2022-05-26 15:04:30.496,0.27,-0.08,-0.34
2022-05-26 15:04:40.510,0.31,-0.11,-0.42
2022-05-26 15:04:50.525,0.27,-0.08,-0.34
2022-05-26 15:05:00.545,0.31,-0.08,-0.38
2022-05-26 15:05:10.563,0.35,-0.08,-0.42
2022-05-26 15:05:20.578,0.27,-0.08,-0.34
2022-05-26 15:05:30.592,0.31,-0.11,-0.42
2022-05-26 15:05:40.607,0.27,-0.08,-0.34
2022-05-26 15:05:50.621,0.31,-0.11,-0.42
2022-05-26 15:06:00.636,0.27,-0.08,-0.34
2022-05-26 15:06:10.650,0.31,-0.11,-0.42
2022-05-26 15:06:20.665,0.31,-0.08,-0.38
2022-05-26 15:06:30.679,0.27,-0.08,-0.34
2022-05-26 15:06:40.694,0.31,-0.11,-0.42
2022-05-26 15:06:50.708,0.31,-0.11,-0.42
2022-05-26 15:07:00.723,0.31,-0.08,-0.38
2022-05-26 15:07:10.742,0.31,-0.08,-0.38
2022-05-26 15:07:20.756,0.27,-0.11,-0.38
2022-05-26 15:07:30.771,0.31,-0.11,-0.42
2022-05-26 15:07:40.785,0.31,-0.08,-0.38
2022-05-26 15:07:50.800,0.31,-0.11,-0.42
2022-05-26 15:08:00.814,0.31,-0.11,-0.42
2022-05-26 15:08:10.829,0.27,-0.11,-0.38
2022-05-26 15:08:20.843,0.31,-0.08,-0.38
2022-05-26 15:08:30.858,0.31,-0.08,-0.38
2022-05-26 15:08:40.872,0.31,-0.11,-0.42
2022-05-26 15:08:50.887,0.27,-0.11,-0.38
2022-05-26 15:09:00.901,0.31,-0.08,-0.38
2022-05-26 15:09:10.920,0.31,-0.11,-0.42
2022-05-26 15:09:20.934,0.27,-0.08,-0.34
2022-05-26 15:09:30.949,0.31,-0.11,-0.42
2022-05-26 15:09:40.963,0.31,-0.08,-0.38
2022-05-26 15:09:50.978,0.27,-0.11,-0.38
2022-05-26 15:10:00.993,0.31,-0.08,-0.38
2022-05-26 15:10:11.008,0.27,-0.11,-0.38
2022-05-26 15:10:21.022,0.31,-0.11,-0.42
2022-05-26 15:10:31.037,0.31,-0.11,-0.42
2022-05-26 15:10:41.051,0.27,-0.08,-0.34
2022-05-26 15:10:51.066,0.27,-0.08,-0.34
2022-05-26 15:11:01.080,0.31,-0.08,-0.38
2022-05-26 15:11:11.098,0.31,-0.11,-0.42
2022-05-26 15:11:21.113,0.27,-0.08,-0.34
2022-05-26 15:11:31.128,0.27,-0.11,-0.38
2022-05-26 15:11:41.142,0.31,-0.11,-0.42
2022-05-26 15:11:51.157,0.27,-0.11,-0.38
2022-05-26 15:12:01.171,0.27,-0.11,-0.38
2022-05-26 15:12:11.186,0.31,-0.08,-0.38
2022-05-26 15:12:21.200,0.27,-0.08,-0.34
2022-05-26 15:12:31.215,0.31,-0.08,-0.38
2022-05-26 15:12:41.229,0.27,-0.08,-0.34
2022-05-26 15:12:51.244,0.27,-0.11,-0.38
2022-05-26 15:13:01.259,0.27,-0.11,-0.38
2022-05-26 15:13:11.271,0.27,-0.11,-0.38
2022-05-26 15:13:21.288,0.31,-0.11,-0.42
2022-05-26 15:13:31.309,0.27,-0.08,-0.34
2022-05-26 15:13:41.324,0.27,-0.08,-0.34
2022-05-26 15:13:51.338,0.31,-0.11,-0.42
2022-05-26 15:14:01.353,0.27,-0.08,-0.34
2022-05-26 15:14:11.368,0.31,-0.11,-0.42
2022-05-26 15:14:21.382,0.27,-0.11,-0.38
2022-05-26 15:14:31.397,0.31,-0.11,-0.42
2022-05-26 15:14:41.411,0.31,-0.11,-0.42
2022-05-26 15:14:51.426,0.31,-0.11,-0.42
2022-05-26 15:15:01.451,0.31,-0.11,-0.42
2022-05-26 15:15:11.469,0.27,-0.11,-0.38
2022-05-26 15:15:21.483,0.31,-0.11,-0.42
2022-05-26 15:15:31.498,0.31,-0.08,-0.38
2022-05-26 15:15:41.512,0.27,-0.08,-0.34
2022-05-26 15:15:51.527,0.27,-0.08,-0.34
2022-05-26 15:16:01.541,0.27,-0.08,-0.34
2022-05-26 15:16:11.556,0.31,-0.08,-0.38
2022-05-26 15:16:21.570,0.31,-0.08,-0.38
2022-05-26 15:16:31.585,0.27,-0.11,-0.38
2022-05-26 15:16:41.600,0.31,-0.11,-0.42
2022-05-26 15:16:51.614,0.31,-0.08,-0.38
2022-05-26 15:17:01.629,0.31,-0.11,-0.42
2022-05-26 15:17:11.647,0.31,-0.11,-0.42
2022-05-26 15:17:21.661,0.31,-0.11,-0.42
2022-05-26 15:17:31.679,0.31,-0.11,-0.42
2022-05-26 15:17:41.692,0.31,-0.08,-0.38
2022-05-26 15:17:51.707,0.31,-0.11,-0.42
2022-05-26 15:18:01.722,0.31,-0.08,-0.38
2022-05-26 15:18:11.736,0.31,-0.08,-0.38
2022-05-26 15:18:21.751,0.31,-0.11,-0.42
2022-05-26 15:18:31.765,0.31,-0.08,-0.38
2022-05-26 15:18:41.780,0.31,-0.08,-0.38
2022-05-26 15:18:51.794,0.31,-0.11,-0.42
2022-05-26 15:19:01.809,0.27,-0.08,-0.34
2022-05-26 15:19:11.827,0.31,-0.08,-0.38
2022-05-26 15:19:21.843,0.31,-0.08,-0.38
2022-05-26 15:19:31.858,0.31,-0.11,-0.42
2022-05-26 15:19:41.872,0.27,-0.08,-0.34
2022-05-26 15:19:51.887,0.27,-0.08,-0.34
2022-05-26 15:20:01.902,0.31,-0.11,-0.42
2022-05-26 15:20:11.916,0.31,-0.08,-0.38
2022-05-26 15:20:21.931,0.31,-0.08,-0.38
2022-05-26 15:20:31.945,0.31,-0.08,-0.38
2022-05-26 15:20:41.960,0.27,-0.11,-0.38
2022-05-26 15:20:51.974,0.27,-0.08,-0.34
2022-05-26 15:21:01.989,0.27,-0.08,-0.34
2022-05-26 15:21:12.007,0.31,-0.08,-0.38
2022-05-26 15:21:22.021,0.31,-0.11,-0.42
2022-05-26 15:21:32.036,0.27,-0.11,-0.38
2022-05-26 15:21:42.050,0.31,-0.08,-0.38
2022-05-26 15:21:52.066,0.31,-0.08,-0.38
2022-05-26 15:22:02.089,0.27,-0.11,-0.38
2022-05-26 15:22:12.104,0.31,-0.08,-0.38
2022-05-26 15:22:22.118,0.31,-0.11,-0.42
2022-05-26 15:22:32.133,0.31,-0.08,-0.38
2022-05-26 15:22:42.148,0.31,-0.11,-0.42
2022-05-26 15:22:52.162,0.27,-0.11,-0.38
2022-05-26 15:23:02.181,0.27,-0.08,-0.34
2022-05-26 15:23:12.195,0.31,-0.11,-0.42
2022-05-26 15:23:22.210,0.27,-0.11,-0.38
2022-05-26 15:23:32.224,0.27,-0.11,-0.38
2022-05-26 15:23:42.239,0.31,-0.08,-0.38
2022-05-26 15:23:52.253,0.31,-0.08,-0.38
2022-05-26 15:24:02.268,0.27,-0.11,-0.38
2022-05-26 15:24:12.282,0.27,-0.11,-0.38
2022-05-26 15:24:22.297,0.31,-0.08,-0.38
2022-05-26 15:24:32.311,0.31,-0.08,-0.38
2022-05-26 15:24:42.326,0.31,-0.08,-0.38
2022-05-26 15:24:52.340,0.27,-0.11,-0.38
2022-05-26 15:25:02.354,0.27,-0.11,-0.38
2022-05-26 15:25:12.368,0.31,-0.11,-0.42
2022-05-26 15:25:22.383,0.31,-0.11,-0.42
2022-05-26 15:25:32.397,0.31,-0.11,-0.42
2022-05-26 15:25:42.412,0.27,-0.11,-0.38
2022-05-26 15:25:52.426,0.31,-0.08,-0.38
2022-05-26 15:26:02.441,0.27,-0.08,-0.34
2022-05-26 15:26:12.455,0.31,-0.11,-0.42
2022-05-26 15:26:22.470,0.27,-0.08,-0.34
2022-05-26 15:26:32.484,0.31,-0.11,-0.42
2022-05-26 15:26:42.499,0.31,-0.08,-0.38
2022-05-26 15:26:52.513,0.31,-0.08,-0.38
2022-05-26 15:27:02.531,0.31,-0.11,-0.42
2022-05-26 15:27:12.546,0.31,-0.08,-0.38
2022-05-26 15:27:22.561,0.31,-0.08,-0.38
2022-05-26 15:27:32.576,0.31,-0.11,-0.42
2022-05-26 15:27:42.590,0.31,-0.08,-0.38
2022-05-26 15:27:52.605,0.31,-0.08,-0.38
2022-05-26 15:28:02.620,0.31,-0.08,-0.38
2022-05-26 15:28:12.634,0.31,-0.11,-0.42
2022-05-26 15:28:22.649,0.27,-0.11,-0.38
2022-05-26 15:28:32.663,0.27,-0.11,-0.38
2022-05-26 15:28:42.678,0.31,-0.08,-0.38
2022-05-26 15:28:52.692,0.27,-0.08,-0.34
2022-05-26 15:29:02.711,0.31,-0.08,-0.38
2022-05-26 15:29:12.726,0.27,-0.08,-0.34
2022-05-26 15:29:22.740,0.27,-0.08,-0.34
2022-05-26 15:29:32.755,0.31,-0.08,-0.38
2022-05-26 15:29:42.769,0.27,-0.11,-0.38
2022-05-26 15:29:52.784,0.31,-0.11,-0.42
2022-05-26 15:30:02.798,0.31,-0.11,-0.42
2022-05-26 15:30:12.813,0.31,-0.11,-0.42
2022-05-26 15:30:22.828,0.31,-0.11,-0.42
2022-05-26 15:30:32.842,0.27,-0.11,-0.38
2022-05-26 15:30:42.857,0.31,-0.11,-0.42
2022-05-26 15:30:52.871,0.31,-0.08,-0.38
2022-05-26 15:31:02.890,0.31,-0.08,-0.38
2022-05-26 15:31:12.905,0.31,-0.11,-0.42
2022-05-26 15:31:22.919, PAUSE 
2022-05-26 15:31:32.936, START 
2022-05-26 15:31:42.950,0.31,-0.11,-0.42
2022-05-26 15:31:52.966,0.35,-0.11,-0.46
2022-05-26 15:32:02.980,0.31,-0.08,-0.38
2022-05-26 15:32:12.995,0.35,-0.11,-0.46
2022-05-26 15:32:23.009,0.31,-0.11,-0.42
2022-05-26 15:32:33.024,0.31,-0.11,-0.42
2022-05-26 15:32:43.038,0.31,-0.11,-0.42
2022-05-26 15:32:53.053,0.31,-0.11,-0.42
2022-05-26 15:33:03.071,0.31,-0.11,-0.42
2022-05-26 15:33:13.085,0.31,-0.11,-0.42
2022-05-26 15:33:23.100,0.31,-0.11,-0.42
2022-05-26 15:33:33.114,0.31,-0.11,-0.42
2022-05-26 15:33:43.129,0.31,-0.08,-0.38
2022-05-26 15:33:53.143,0.35,-0.08,-0.42
2022-05-26 15:34:03.158,0.31,-0.11,-0.42
2022-05-26 15:34:13.173,0.35,-0.11,-0.46
2022-05-26 15:34:23.187,0.31,-0.11,-0.42
2022-05-26 15:34:33.202,0.35,-0.11,-0.46
2022-05-26 15:34:43.216,0.35,-0.11,-0.46
2022-05-26 15:34:53.231,0.31,-0.11,-0.42
2022-05-26 15:35:03.253,0.31,-0.11,-0.42
2022-05-26 15:35:13.267,0.31,-0.11,-0.42
2022-05-26 15:35:23.282,0.31,-0.11,-0.42
2022-05-26 15:35:33.297,0.31,-0.11,-0.42
2022-05-26 15:35:43.312,0.31,-0.08,-0.38
2022-05-26 15:35:53.330,0.31,-0.11,-0.42
2022-05-26 15:36:03.344,0.31,-0.11,-0.42
2022-05-26 15:36:13.359,0.31,-0.11,-0.42
2022-05-26 15:36:23.373,0.31,-0.11,-0.42
2022-05-26 15:36:33.388,0.35,-0.11,-0.46
2022-05-26 15:36:43.402,0.31,-0.11,-0.42
2022-05-26 15:36:53.417,0.31,-0.11,-0.42
2022-05-26 15:37:03.435,0.31,-0.11,-0.42
2022-05-26 15:37:13.450,0.31,-0.11,-0.42
2022-05-26 15:37:23.464,0.31,-0.11,-0.42
2022-05-26 15:37:33.479,0.31,-0.11,-0.42
2022-05-26 15:37:43.493,0.31,-0.11,-0.42
2022-05-26 15:37:53.508,0.31,-0.11,-0.42
2022-05-26 15:38:03.525,0.35,-0.11,-0.46
2022-05-26 15:38:13.539,0.31,-0.11,-0.42
2022-05-26 15:38:23.554,0.31,-0.11,-0.42
2022-05-26 15:38:33.569,0.31,-0.08,-0.38
