Time,PressureIn,PressureOut,PressureDifference
2022-04-14 15:09:40.837034 START 
2022-04-14 15:09:41.802165,3.22,3.19,-0.03
2022-04-14 15:09:42.832137,3.22,3.19,-0.03
2022-04-14 15:09:43.276522 PAUSE 
2022-04-14 15:09:43.732727 RECALIBRATE 
2022-04-14 15:09:44.888721 START 
2022-04-14 15:09:45.915067,0.00,-0.04,-0.04
2022-04-14 15:09:46.962874,-0.04,-0.04,0.00
2022-04-14 15:09:47.999142,-0.04,-0.04,0.00
2022-04-14 15:09:48.014274 PAUSE 
2022-04-14 15:09:48.940638 RECALIBRATE 
2022-04-14 15:09:50.049388 START 
2022-04-14 15:09:51.078808,-0.04,0.00,0.04
2022-04-14 15:09:52.115583,0.00,0.00,0.00
2022-04-14 15:09:53.163103,0.04,0.00,-0.04
2022-04-14 15:09:54.196114,0.04,0.00,-0.04
2022-04-14 15:09:54.732259 PAUSE 
2022-04-14 15:09:55.416602 NEW SENSOR DELAY 
2022-04-14 15:10:00.399292 START 
2022-04-14 15:10:03.399375,0.04,0.00,-0.04
2022-04-14 15:10:06.403041,0.04,0.04,-0.00
2022-04-14 15:10:09.427265,0.04,0.04,-0.00
2022-04-14 15:10:10.388014 PAUSE 
2022-04-14 15:10:10.974848 NEW SENSOR DELAY 
2022-04-14 15:10:17.188148 START 
2022-04-14 15:10:18.458536,0.00,0.00,0.00
2022-04-14 15:10:23.472862,0.04,0.00,-0.04
2022-04-14 15:10:28.476435,0.04,0.00,-0.04
2022-04-14 15:10:33.491097,0.00,0.00,0.00
